seedling_id,species_code,block,pot,position,sample_id,planting_notes,date_planted,date_sampled,age_days,native,exotic
1202,PLAB,B,B38,2,B38-2,NA,24/09/2016,14/12/2016,81,1,0
1203,ABIG,B,B38,3,B38-3,NA,24/09/2016,14/12/2016,81,1,0
1204,RCAES,B,B38,4,B38-4,NA,24/09/2016,14/12/2016,81,1,0
1205,BDIA,B,B38,5,B38-5,NA,24/09/2016,14/12/2016,81,0,1
1206,ABIG,B,B38,6,B38-6,NA,24/09/2016,14/12/2016,81,1,0
1207,PLAB,B,B38,7,B38-7,NA,24/09/2016,14/12/2016,81,1,0
1208,BDIA,B,B38,8,B38-8,NA,24/09/2016,14/12/2016,81,0,1
1209,BDIA,B,B38,9,B38-9,died,24/09/2016,NA,NA,0,1
1210,RCAES,B,B38,10,B38-10,NA,24/09/2016,14/12/2016,81,1,0
1211,BDIA,B,B38,11,B38-11,NA,24/09/2016,14/12/2016,81,0,1
1212,BDIA,B,B38,12,B38-12,NA,24/09/2016,14/12/2016,81,0,1
1213,ABIG,B,B39,1,B39-1,NA,24/09/2016,14/12/2016,81,1,0
1214,BDIA,B,B39,2,B39-2,NA,24/09/2016,14/12/2016,81,0,1
1215,BDIA,B,B39,3,B39-3,NA,24/09/2016,14/12/2016,81,0,1
1216,PLAB,B,B39,4,B39-4,NA,24/09/2016,14/12/2016,81,1,0
1217,ABIG,B,B39,5,B39-5,NA,24/09/2016,14/12/2016,81,1,0
1218,RCAES,B,B39,6,B39-6,NA,24/09/2016,14/12/2016,81,1,0
1219,RCAES,B,B39,7,B39-7,NA,24/09/2016,14/12/2016,81,1,0
1220,BDIA,B,B39,8,B39-8,NA,24/09/2016,14/12/2016,81,0,1
1221,BDIA,B,B39,9,B39-9,NA,24/09/2016,14/12/2016,81,0,1
1222,BDIA,B,B39,10,B39-10,NA,24/09/2016,14/12/2016,81,0,1
1223,PLAB,B,B39,11,B39-11,died,24/09/2016,21/10/2016,27,1,0
1224,BDIA,B,B39,12,B39-12,NA,24/09/2016,14/12/2016,81,0,1
1225,RCAES,B,B40,1,B40-1,NA,24/09/2016,13/12/2016,80,1,0
1226,PLAB,B,B40,2,B40-2,NA,24/09/2016,13/12/2016,80,1,0
1227,ABIG,B,B40,3,B40-3,NA,24/09/2016,13/12/2016,80,1,0
1228,RCAES,B,B40,4,B40-4,died,24/09/2016,NA,NA,1,0
1229,PLAB,B,B40,5,B40-5,NA,24/09/2016,13/12/2016,80,1,0
1230,BDIA,B,B40,6,B40-6,NA,24/09/2016,13/12/2016,80,0,1
1231,BDIA,B,B40,7,B40-7,NA,24/09/2016,13/12/2016,80,0,1
1232,BDIA,B,B40,8,B40-8,NA,24/09/2016,13/12/2016,80,0,1
1233,RCAES,B,B40,9,B40-9,NA,24/09/2016,13/12/2016,80,1,0
1234,PLAB,B,B40,10,B40-10,NA,24/09/2016,13/12/2016,80,1,0
1235,ABIG,B,B40,11,B40-11,NA,24/09/2016,13/12/2016,80,1,0
1236,ABIG,B,B40,12,B40-12,NA,24/09/2016,13/12/2016,80,1,0
1237,ABIG,B,B41,1,B41-1,NA,24/09/2016,13/12/2016,80,1,0
1238,RCAES,B,B41,2,B41-2,NA,24/09/2016,13/12/2016,80,1,0
1239,BDIA,B,B41,3,B41-3,NA,24/09/2016,13/12/2016,80,0,1
1240,PLAB,B,B41,4,B41-4,NA,24/09/2016,13/12/2016,80,1,0
1241,PLAB,B,B41,5,B41-5,NA,24/09/2016,13/12/2016,80,1,0
1242,RCAES,B,B41,6,B41-6,NA,24/09/2016,13/12/2016,80,1,0
1243,ABIG,B,B41,7,B41-7,NA,24/09/2016,13/12/2016,80,1,0
1244,ABIG,B,B41,8,B41-8,NA,24/09/2016,13/12/2016,80,1,0
1245,RCAES,B,B41,9,B41-9,NA,24/09/2016,13/12/2016,80,1,0
1246,PLAB,B,B41,10,B41-10,NA,24/09/2016,13/12/2016,80,1,0
1247,BDIA,B,B41,11,B41-11,NA,24/09/2016,13/12/2016,80,0,1
1248,BDIA,B,B41,12,B41-12,NA,24/09/2016,13/12/2016,80,0,1
1249,PLAB,B,B42,1,B42-1,NA,24/09/2016,14/12/2016,81,1,0
1250,PLAB,B,B42,2,B42-2,NA,24/09/2016,14/12/2016,81,1,0
1251,BDIA,B,B42,3,B42-3,NA,24/09/2016,14/12/2016,81,0,1
1252,RCAES,B,B42,4,B42-4,NA,24/09/2016,14/12/2016,81,1,0
1253,PLAB,B,B42,5,B42-5,NA,24/09/2016,14/12/2016,81,1,0
1254,BDIA,B,B42,6,B42-6,NA,24/09/2016,14/12/2016,81,0,1
1255,RCAES,B,B42,7,B42-7,died,24/09/2016,NA,NA,1,0
1256,ABIG,B,B42,8,B42-8,NA,24/09/2016,14/12/2016,81,1,0
1257,ABIG,B,B42,9,B42-9,NA,24/09/2016,14/12/2016,81,1,0
1258,RCAES,B,B42,10,B42-10,NA,24/09/2016,14/12/2016,81,1,0
1259,BDIA,B,B42,11,B42-11,NA,24/09/2016,14/12/2016,81,0,1
1260,ABIG,B,B42,12,B42-12,NA,24/09/2016,14/12/2016,81,1,0
1261,ABAR,B,B43,1,B43-1,NA,24/09/2016,14/12/2016,81,0,1
1262,ABAR,B,B43,2,B43-2,NA,24/09/2016,14/12/2016,81,0,1
1263,ABAR,B,B43,3,B43-3,NA,24/09/2016,14/12/2016,81,0,1
1264,ABAR,B,B44,1,B44-1,NA,24/09/2016,13/12/2016,80,0,1
1265,ABAR,B,B44,2,B44-2,NA,24/09/2016,13/12/2016,80,0,1
1266,ABAR,B,B44,3,B44-3,NA,24/09/2016,13/12/2016,80,0,1
1267,ABAR,B,B45,1,B45-1,NA,24/09/2016,13/12/2016,80,0,1
1268,ABAR,B,B45,2,B45-2,NA,24/09/2016,13/12/2016,80,0,1
1269,ABAR,B,B45,3,B45-3,NA,24/09/2016,13/12/2016,80,0,1
1270,ABAR,B,B46,1,B46-1,NA,24/09/2016,14/12/2016,81,0,1
1271,ABAR,B,B46,2,B46-2,NA,24/09/2016,14/12/2016,81,0,1
1272,ABAR,B,B46,3,B46-3,NA,24/09/2016,14/12/2016,81,0,1
1273,ABAR,B,B46,4,B46-4,NA,24/09/2016,14/12/2016,81,0,1
1274,ABAR,B,B46,5,B46-5,NA,24/09/2016,14/12/2016,81,0,1
1275,ABAR,B,B46,6,B46-6,NA,24/09/2016,14/12/2016,81,0,1
1276,ABAR,B,B47,1,B47-1,NA,24/09/2016,14/12/2016,81,0,1
1277,ABAR,B,B47,2,B47-2,NA,24/09/2016,14/12/2016,81,0,1
1278,ABAR,B,B47,3,B47-3,NA,24/09/2016,14/12/2016,81,0,1
1279,ABAR,B,B47,4,B47-4,NA,24/09/2016,14/12/2016,81,0,1
1280,ABAR,B,B47,5,B47-5,NA,24/09/2016,14/12/2016,81,0,1
1281,ABAR,B,B47,6,B47-6,NA,24/09/2016,14/12/2016,81,0,1
1282,ABAR,B,B48,1,B48-1,NA,24/09/2016,14/12/2016,81,0,1
1283,ABAR,B,B48,2,B48-2,NA,24/09/2016,14/12/2016,81,0,1
1284,ABAR,B,B48,3,B48-3,NA,24/09/2016,14/12/2016,81,0,1
1285,ABAR,B,B48,4,B48-4,NA,24/09/2016,14/12/2016,81,0,1
1286,ABAR,B,B48,5,B48-5,NA,24/09/2016,14/12/2016,81,0,1
1287,ABAR,B,B48,6,B48-6,NA,24/09/2016,14/12/2016,81,0,1
1288,ABAR,B,B49,1,B49-1,NA,24/09/2016,14/12/2016,81,0,1
1289,ABAR,B,B49,2,B49-2,NA,24/09/2016,14/12/2016,81,0,1
1290,ABAR,B,B49,3,B49-3,NA,24/09/2016,14/12/2016,81,0,1
1291,ABAR,B,B49,4,B49-4,NA,24/09/2016,14/12/2016,81,0,1
1292,ABAR,B,B49,5,B49-5,NA,24/09/2016,14/12/2016,81,0,1
1293,ABAR,B,B49,6,B49-6,NA,24/09/2016,14/12/2016,81,0,1
1294,ABAR,B,B49,7,B49-7,NA,24/09/2016,14/12/2016,81,0,1
1295,ABAR,B,B49,8,B49-8,NA,24/09/2016,14/12/2016,81,0,1
1296,ABAR,B,B49,9,B49-9,NA,24/09/2016,14/12/2016,81,0,1
1297,ABAR,B,B50,1,B50-1,NA,24/09/2016,14/12/2016,81,0,1
1298,ABAR,B,B50,2,B50-2,NA,24/09/2016,14/12/2016,81,0,1
1299,ABAR,B,B50,3,B50-3,NA,24/09/2016,14/12/2016,81,0,1
1300,ABAR,B,B50,4,B50-4,NA,24/09/2016,14/12/2016,81,0,1
1301,ABAR,B,B50,5,B50-5,NA,24/09/2016,14/12/2016,81,0,1
1302,ABAR,B,B50,6,B50-6,NA,24/09/2016,14/12/2016,81,0,1
1303,ABAR,B,B50,7,B50-7,NA,24/09/2016,14/12/2016,81,0,1
1304,ABAR,B,B50,8,B50-8,NA,24/09/2016,14/12/2016,81,0,1
1305,ABAR,B,B50,9,B50-9,NA,24/09/2016,14/12/2016,81,0,1
1306,ABAR,B,B51,1,B51-1,NA,24/09/2016,14/12/2016,81,0,1
1307,ABAR,B,B51,2,B51-2,NA,24/09/2016,14/12/2016,81,0,1
1308,ABAR,B,B51,3,B51-3,NA,24/09/2016,14/12/2016,81,0,1
1309,ABAR,B,B51,4,B51-4,NA,24/09/2016,14/12/2016,81,0,1
1310,ABAR,B,B51,5,B51-5,NA,24/09/2016,14/12/2016,81,0,1
1311,ABAR,B,B51,6,B51-6,NA,24/09/2016,14/12/2016,81,0,1
1312,ABAR,B,B51,7,B51-7,died,24/09/2016,21/10/2016,27,0,1
1313,ABAR,B,B51,8,B51-8,NA,24/09/2016,14/12/2016,81,0,1
1314,ABAR,B,B51,9,B51-9,NA,24/09/2016,14/12/2016,81,0,1
1315,ABAR,B,B52,1,B52-1,NA,24/09/2016,14/12/2016,81,0,1
1316,ABAR,B,B52,2,B52-2,NA,24/09/2016,14/12/2016,81,0,1
1317,ABAR,B,B52,3,B52-3,NA,24/09/2016,14/12/2016,81,0,1
1318,ABAR,B,B52,4,B52-4,NA,24/09/2016,14/12/2016,81,0,1
1319,ABAR,B,B52,5,B52-5,NA,24/09/2016,14/12/2016,81,0,1
1320,ABAR,B,B52,6,B52-6,NA,24/09/2016,14/12/2016,81,0,1
1321,ABAR,B,B52,7,B52-7,NA,24/09/2016,14/12/2016,81,0,1
1322,ABAR,B,B52,8,B52-8,NA,24/09/2016,14/12/2016,81,0,1
1323,ABAR,B,B52,9,B52-9,NA,24/09/2016,14/12/2016,81,0,1
1324,ABAR,B,B52,10,B52-10,NA,24/09/2016,14/12/2016,81,0,1
1325,ABAR,B,B52,11,B52-11,NA,24/09/2016,14/12/2016,81,0,1
1326,ABAR,B,B52,12,B52-12,NA,24/09/2016,14/12/2016,81,0,1
1327,ABAR,B,B53,1,B53-1,NA,24/09/2016,14/12/2016,81,0,1
1328,ABAR,B,B53,2,B53-2,NA,24/09/2016,14/12/2016,81,0,1
1329,ABAR,B,B53,3,B53-3,NA,24/09/2016,14/12/2016,81,0,1
1330,ABAR,B,B53,4,B53-4,NA,24/09/2016,14/12/2016,81,0,1
1331,ABAR,B,B53,5,B53-5,NA,24/09/2016,14/12/2016,81,0,1
1332,ABAR,B,B53,6,B53-6,NA,24/09/2016,14/12/2016,81,0,1
1333,ABAR,B,B53,7,B53-7,NA,24/09/2016,14/12/2016,81,0,1
1334,ABAR,B,B53,8,B53-8,NA,24/09/2016,14/12/2016,81,0,1
1335,ABAR,B,B53,9,B53-9,NA,24/09/2016,14/12/2016,81,0,1
1336,ABAR,B,B53,10,B53-10,NA,24/09/2016,14/12/2016,81,0,1
1337,ABAR,B,B53,11,B53-11,NA,24/09/2016,14/12/2016,81,0,1
1338,ABAR,B,B53,12,B53-12,NA,24/09/2016,14/12/2016,81,0,1
1339,ABAR,B,B54,1,B54-1,NA,24/09/2016,13/12/2016,80,0,1
1340,ABAR,B,B54,2,B54-2,NA,24/09/2016,13/12/2016,80,0,1
1341,ABAR,B,B54,3,B54-3,NA,24/09/2016,13/12/2016,80,0,1
1342,ABAR,B,B54,4,B54-4,died,24/09/2016,17/10/2016,23,0,1
1343,ABAR,B,B54,5,B54-5,NA,24/09/2016,13/12/2016,80,0,1
1344,ABAR,B,B54,6,B54-6,NA,24/09/2016,13/12/2016,80,0,1
1345,ABAR,B,B54,7,B54-7,NA,24/09/2016,13/12/2016,80,0,1
1346,ABAR,B,B54,8,B54-8,NA,24/09/2016,13/12/2016,80,0,1
1347,ABAR,B,B54,9,B54-9,NA,24/09/2016,13/12/2016,80,0,1
1348,ABAR,B,B54,10,B54-10,NA,24/09/2016,13/12/2016,80,0,1
1349,ABAR,B,B54,11,B54-11,NA,24/09/2016,13/12/2016,80,0,1
1350,ABAR,B,B54,12,B54-12,NA,24/09/2016,13/12/2016,80,0,1
1351,ABAR,B,B55,1,B55-1,NA,24/09/2016,13/12/2016,80,0,1
1352,RCAES,B,B55,2,B55-2,NA,24/09/2016,13/12/2016,80,1,0
1353,PLAB,B,B55,3,B55-3,NA,24/09/2016,13/12/2016,80,1,0
1354,ABIG,B,B55,4,B55-4,NA,24/09/2016,13/12/2016,80,1,0
1355,ABAR,B,B55,5,B55-5,NA,24/09/2016,13/12/2016,80,0,1
1356,ABAR,B,B55,6,B55-6,NA,24/09/2016,13/12/2016,80,0,1
1357,ABAR,B,B56,1,B56-1,NA,24/09/2016,14/12/2016,81,0,1
1358,ABIG,B,B56,2,B56-2,NA,24/09/2016,14/12/2016,81,1,0
1359,PLAB,B,B56,3,B56-3,NA,24/09/2016,14/12/2016,81,1,0
1360,ABAR,B,B56,4,B56-4,NA,24/09/2016,14/12/2016,81,0,1
1361,RCAES,B,B56,5,B56-5,NA,24/09/2016,14/12/2016,81,1,0
1362,ABAR,B,B56,6,B56-6,NA,24/09/2016,14/12/2016,81,0,1
1363,ABAR,B,B57,1,B57-1,NA,24/09/2016,14/12/2016,81,0,1
1364,RCAES,B,B57,2,B57-2,NA,24/09/2016,14/12/2016,81,1,0
1365,ABAR,B,B57,3,B57-3,NA,24/09/2016,14/12/2016,81,0,1
1366,PLAB,B,B57,4,B57-4,NA,24/09/2016,14/12/2016,81,1,0
1367,ABAR,B,B57,5,B57-5,NA,24/09/2016,14/12/2016,81,0,1
1368,ABIG,B,B57,6,B57-6,NA,24/09/2016,14/12/2016,81,1,0
1369,ABIG,B,B58,1,B58-1,NA,24/09/2016,14/12/2016,81,1,0
1370,ABAR,B,B58,2,B58-2,NA,24/09/2016,14/12/2016,81,0,1
1371,RCAES,B,B58,3,B58-3,NA,24/09/2016,14/12/2016,81,1,0
1372,ABAR,B,B58,4,B58-4,NA,24/09/2016,14/12/2016,81,0,1
1373,ABAR,B,B58,5,B58-5,NA,24/09/2016,14/12/2016,81,0,1
1374,PLAB,B,B58,6,B58-6,NA,24/09/2016,14/12/2016,81,1,0
1375,ABAR,B,B58,7,B58-7,NA,24/09/2016,14/12/2016,81,0,1
1376,ABAR,B,B58,8,B58-8,NA,24/09/2016,14/12/2016,81,0,1
1377,ABAR,B,B58,9,B58-9,NA,24/09/2016,14/12/2016,81,0,1
1378,ABAR,B,B59,1,B59-1,NA,24/09/2016,13/12/2016,80,0,1
1379,RCAES,B,B59,2,B59-2,NA,24/09/2016,13/12/2016,80,1,0
1380,ABAR,B,B59,3,B59-3,NA,24/09/2016,13/12/2016,80,0,1
1381,ABAR,B,B59,4,B59-4,NA,24/09/2016,13/12/2016,80,0,1
1382,ABAR,B,B59,5,B59-5,NA,24/09/2016,13/12/2016,80,0,1
1383,ABAR,B,B59,6,B59-6,NA,24/09/2016,13/12/2016,80,0,1
1384,ABAR,B,B59,7,B59-7,NA,24/09/2016,13/12/2016,80,0,1
1385,ABIG,B,B59,8,B59-8,NA,24/09/2016,13/12/2016,80,1,0
1386,PLAB,B,B59,9,B59-9,NA,24/09/2016,13/12/2016,80,1,0
1387,PLAB,B,B60,1,B60-1,NA,24/09/2016,14/12/2016,81,1,0
1388,ABAR,B,B60,2,B60-2,NA,24/09/2016,14/12/2016,81,0,1
1389,ABAR,B,B60,3,B60-3,NA,24/09/2016,14/12/2016,81,0,1
1390,ABIG,B,B60,4,B60-4,NA,24/09/2016,14/12/2016,81,1,0
1391,ABAR,B,B60,5,B60-5,NA,24/09/2016,14/12/2016,81,0,1
1392,ABAR,B,B60,6,B60-6,NA,24/09/2016,14/12/2016,81,0,1
1393,RCAES,B,B60,7,B60-7,NA,24/09/2016,14/12/2016,81,1,0
1394,ABAR,B,B60,8,B60-8,NA,24/09/2016,14/12/2016,81,0,1
1395,ABAR,B,B60,9,B60-9,NA,24/09/2016,14/12/2016,81,0,1
1396,ABAR,B,B61,1,B61-1,NA,24/09/2016,14/12/2016,81,0,1
1397,ABAR,B,B61,2,B61-2,NA,24/09/2016,14/12/2016,81,0,1
1398,RCAES,B,B61,3,B61-3,NA,24/09/2016,14/12/2016,81,1,0
1399,ABAR,B,B61,4,B61-4,NA,24/09/2016,14/12/2016,81,0,1
1400,ABAR,B,B61,5,B61-5,NA,24/09/2016,14/12/2016,81,0,1
1401,PLAB,B,B61,6,B61-6,NA,24/09/2016,14/12/2016,81,1,0
1402,ABAR,B,B61,7,B61-7,NA,24/09/2016,14/12/2016,81,0,1
1403,ABAR,B,B61,8,B61-8,NA,24/09/2016,14/12/2016,81,0,1
1404,ABIG,B,B61,9,B61-9,NA,24/09/2016,14/12/2016,81,1,0
1405,ABAR,B,B61,10,B61-10,NA,24/09/2016,14/12/2016,81,0,1
1406,ABAR,B,B61,11,B61-11,NA,24/09/2016,14/12/2016,81,0,1
1407,ABAR,B,B61,12,B61-12,NA,24/09/2016,14/12/2016,81,0,1
1408,PLAB,B,B62,1,B62-1,NA,24/09/2016,13/12/2016,80,1,0
1409,RCAES,B,B62,2,B62-2,NA,24/09/2016,13/12/2016,80,1,0
1410,ABAR,B,B62,3,B62-3,NA,24/09/2016,13/12/2016,80,0,1
1411,ABAR,B,B62,4,B62-4,NA,24/09/2016,13/12/2016,80,0,1
1412,ABAR,B,B62,5,B62-5,NA,24/09/2016,13/12/2016,80,0,1
1413,ABIG,B,B62,6,B62-6,NA,24/09/2016,13/12/2016,80,1,0
1414,ABAR,B,B62,7,B62-7,NA,24/09/2016,13/12/2016,80,0,1
1415,ABAR,B,B62,8,B62-8,NA,24/09/2016,13/12/2016,80,0,1
1416,ABAR,B,B62,9,B62-9,NA,24/09/2016,13/12/2016,80,0,1
1417,ABAR,B,B62,10,B62-10,NA,24/09/2016,13/12/2016,80,0,1
1418,ABAR,B,B62,11,B62-11,NA,24/09/2016,13/12/2016,80,0,1
1419,ABAR,B,B62,12,B62-12,NA,24/09/2016,13/12/2016,80,0,1
1420,ABAR,B,B63,1,B63-1,NA,24/09/2016,14/12/2016,81,0,1
1421,ABAR,B,B63,2,B63-2,NA,24/09/2016,14/12/2016,81,0,1
1422,ABAR,B,B63,3,B63-3,NA,24/09/2016,14/12/2016,81,0,1
1423,ABAR,B,B63,4,B63-4,NA,24/09/2016,14/12/2016,81,0,1
1424,ABAR,B,B63,5,B63-5,NA,24/09/2016,14/12/2016,81,0,1
1425,ABAR,B,B63,6,B63-6,NA,24/09/2016,14/12/2016,81,0,1
1426,ABAR,B,B63,7,B63-7,NA,24/09/2016,14/12/2016,81,0,1
1427,ABAR,B,B63,8,B63-8,NA,24/09/2016,14/12/2016,81,0,1
1428,PLAB,B,B63,9,B63-9,NA,24/09/2016,14/12/2016,81,1,0
1429,ABAR,B,B63,10,B63-10,NA,24/09/2016,14/12/2016,81,0,1
1430,RCAES,B,B63,11,B63-11,NA,24/09/2016,14/12/2016,81,1,0
1431,ABIG,B,B63,12,B63-12,NA,24/09/2016,14/12/2016,81,1,0
1432,ABAR,B,B64,1,B64-1,NA,24/09/2016,14/12/2016,81,0,1
1433,PLAB,B,B64,2,B64-2,NA,24/09/2016,14/12/2016,81,1,0
1434,ABIG,B,B64,3,B64-3,NA,24/09/2016,14/12/2016,81,1,0
1435,ABIG,B,B64,4,B64-4,NA,24/09/2016,14/12/2016,81,1,0
1436,ABAR,B,B64,5,B64-5,NA,24/09/2016,14/12/2016,81,0,1
1437,PLAB,B,B64,6,B64-6,NA,24/09/2016,14/12/2016,81,1,0
1438,RCAES,B,B64,7,B64-7,NA,24/09/2016,14/12/2016,81,1,0
1439,RCAES,B,B64,8,B64-8,NA,24/09/2016,14/12/2016,81,1,0
1440,ABAR,B,B64,9,B64-9,NA,24/09/2016,14/12/2016,81,0,1
1441,ABIG,B,B65,1,B65-1,NA,24/09/2016,14/12/2016,81,1,0
1442,ABAR,B,B65,2,B65-2,NA,24/09/2016,14/12/2016,81,0,1
1443,RCAES,B,B65,3,B65-3,NA,24/09/2016,14/12/2016,81,1,0
1444,PLAB,B,B65,4,B65-4,NA,24/09/2016,14/12/2016,81,1,0
1445,PLAB,B,B65,5,B65-5,NA,24/09/2016,14/12/2016,81,1,0
1446,ABAR,B,B65,6,B65-6,NA,24/09/2016,14/12/2016,81,0,1
1447,RCAES,B,B65,7,B65-7,NA,24/09/2016,14/12/2016,81,1,0
1448,ABIG,B,B65,8,B65-8,NA,24/09/2016,14/12/2016,81,1,0
1449,ABAR,B,B65,9,B65-9,NA,24/09/2016,14/12/2016,81,0,1
1450,RCAES,B,B66,1,B66-1,NA,24/09/2016,13/12/2016,80,1,0
1451,PLAB,B,B66,2,B66-2,NA,24/09/2016,13/12/2016,80,1,0
1452,ABIG,B,B66,3,B66-3,NA,24/09/2016,13/12/2016,80,1,0
1453,ABAR,B,B66,4,B66-4,NA,24/09/2016,13/12/2016,80,0,1
1454,ABAR,B,B66,5,B66-5,NA,24/09/2016,13/12/2016,80,0,1
1455,ABIG,B,B66,6,B66-6,NA,24/09/2016,13/12/2016,80,1,0
1456,ABAR,B,B66,7,B66-7,NA,24/09/2016,13/12/2016,80,0,1
1457,RCAES,B,B66,8,B66-8,NA,24/09/2016,13/12/2016,80,1,0
1458,PLAB,B,B66,9,B66-9,NA,24/09/2016,13/12/2016,80,1,0
1459,ABAR,B,B67,1,B67-1,NA,24/09/2016,14/12/2016,81,0,1
1460,ABAR,B,B67,2,B67-2,NA,24/09/2016,14/12/2016,81,0,1
1461,ABAR,B,B67,3,B67-3,NA,24/09/2016,14/12/2016,81,0,1
1462,ABAR,B,B67,4,B67-4,NA,24/09/2016,14/12/2016,81,0,1
1463,PLAB,B,B67,5,B67-5,NA,24/09/2016,14/12/2016,81,1,0
1464,ABAR,B,B67,6,B67-6,NA,24/09/2016,14/12/2016,81,0,1
1465,PLAB,B,B67,7,B67-7,NA,24/09/2016,14/12/2016,81,1,0
1466,ABAR,B,B67,8,B67-8,NA,24/09/2016,14/12/2016,81,0,1
1467,RCAES,B,B67,9,B67-9,NA,24/09/2016,14/12/2016,81,1,0
1468,ABIG,B,B67,10,B67-10,NA,24/09/2016,14/12/2016,81,1,0
1469,RCAES,B,B67,11,B67-11,NA,24/09/2016,14/12/2016,81,1,0
1470,ABIG,B,B67,12,B67-12,"transplant mortality, replaced",9/10/2016,14/12/2016,66,1,0
1471,RCAES,B,B68,1,B68-1,NA,24/09/2016,13/12/2016,80,1,0
1472,PLAB,B,B68,2,B68-2,NA,24/09/2016,13/12/2016,80,1,0
1473,RCAES,B,B68,3,B68-3,NA,24/09/2016,13/12/2016,80,1,0
1474,ABAR,B,B68,4,B68-4,NA,24/09/2016,13/12/2016,80,0,1
1475,ABAR,B,B68,5,B68-5,NA,24/09/2016,13/12/2016,80,0,1
1476,ABAR,B,B68,6,B68-6,NA,24/09/2016,13/12/2016,80,0,1
1477,ABAR,B,B68,7,B68-7,NA,24/09/2016,13/12/2016,80,0,1
1478,ABIG,B,B68,8,B68-8,NA,24/09/2016,13/12/2016,80,1,0
1479,PLAB,B,B68,9,B68-9,NA,24/09/2016,13/12/2016,80,1,0
1480,ABIG,B,B68,10,B68-10,NA,24/09/2016,13/12/2016,80,1,0
1481,ABAR,B,B68,11,B68-11,NA,24/09/2016,13/12/2016,80,0,1
1482,ABAR,B,B68,12,B68-12,NA,24/09/2016,13/12/2016,80,0,1
1483,ABAR,B,B69,1,B69-1,NA,24/09/2016,14/12/2016,81,0,1
1484,ABAR,B,B69,2,B69-2,NA,24/09/2016,14/12/2016,81,0,1
1485,ABIG,B,B69,3,B69-3,NA,24/09/2016,14/12/2016,81,1,0
1486,PLAB,B,B69,4,B69-4,NA,24/09/2016,14/12/2016,81,1,0
1487,ABIG,B,B69,5,B69-5,NA,24/09/2016,14/12/2016,81,1,0
1488,PLAB,B,B69,6,B69-6,NA,24/09/2016,14/12/2016,81,1,0
1489,RCAES,B,B69,7,B69-7,NA,24/09/2016,14/12/2016,81,1,0
1490,ABAR,B,B69,8,B69-8,NA,24/09/2016,14/12/2016,81,0,1
1491,ABAR,B,B69,9,B69-9,NA,24/09/2016,14/12/2016,81,0,1
1492,ABAR,B,B69,10,B69-10,NA,24/09/2016,14/12/2016,81,0,1
1493,ABAR,B,B69,11,B69-11,NA,24/09/2016,14/12/2016,81,0,1
1494,RCAES,B,B69,12,B69-12,NA,24/09/2016,14/12/2016,81,1,0
1495,RCAES,B,B70,1,B70-1,NA,24/09/2016,13/12/2016,80,1,0
1496,ABAR,B,B70,2,B70-2,NA,24/09/2016,13/12/2016,80,0,1
1497,RCAES,B,B70,3,B70-3,NA,24/09/2016,13/12/2016,80,1,0
1498,RCAES,B,B70,4,B70-4,NA,24/09/2016,13/12/2016,80,1,0
1499,ABIG,B,B70,5,B70-5,NA,24/09/2016,13/12/2016,80,1,0
1500,ABIG,B,B70,6,B70-6,NA,24/09/2016,13/12/2016,80,1,0
1501,ABAR,B,B70,7,B70-7,died,24/09/2016,17/10/2016,23,0,1
1502,PLAB,B,B70,8,B70-8,NA,24/09/2016,13/12/2016,80,1,0
1503,ABIG,B,B70,9,B70-9,died,24/09/2016,17/10/2016,23,1,0
1504,ABAR,B,B70,10,B70-10,NA,24/09/2016,13/12/2016,80,0,1
1505,PLAB,B,B70,11,B70-11,NA,24/09/2016,13/12/2016,80,1,0
1506,PLAB,B,B70,12,B70-12,NA,24/09/2016,13/12/2016,80,1,0
1507,RCAES,B,B71,1,B71-1,NA,24/09/2016,13/12/2016,80,1,0
1508,ABIG,B,B71,2,B71-2,NA,24/09/2016,13/12/2016,80,1,0
1509,RCAES,B,B71,3,B71-3,NA,24/09/2016,13/12/2016,80,1,0
1510,ABIG,B,B71,4,B71-4,NA,24/09/2016,13/12/2016,80,1,0
1511,ABAR,B,B71,5,B71-5,NA,24/09/2016,13/12/2016,80,0,1
1512,PLAB,B,B71,6,B71-6,NA,24/09/2016,13/12/2016,80,1,0
1513,PLAB,B,B71,7,B71-7,NA,24/09/2016,13/12/2016,80,1,0
1514,ABAR,B,B71,8,B71-8,NA,24/09/2016,13/12/2016,80,0,1
1515,ABAR,B,B71,9,B71-9,NA,24/09/2016,13/12/2016,80,0,1
1516,RCAES,B,B71,10,B71-10,NA,24/09/2016,13/12/2016,80,1,0
1517,ABIG,B,B71,11,B71-11,NA,24/09/2016,13/12/2016,80,1,0
1518,PLAB,B,B71,12,B71-12,NA,24/09/2016,13/12/2016,80,1,0
1519,PLAB,B,B72,1,B72-1,NA,24/09/2016,13/12/2016,80,1,0
1520,ABAR,B,B72,2,B72-2,NA,24/09/2016,13/12/2016,80,0,1
1521,ABAR,B,B72,3,B72-3,NA,24/09/2016,13/12/2016,80,0,1
1522,PLAB,B,B72,4,B72-4,NA,24/09/2016,13/12/2016,80,1,0
1523,RCAES,B,B72,5,B72-5,NA,24/09/2016,13/12/2016,80,1,0
1524,ABAR,B,B72,6,B72-6,NA,24/09/2016,13/12/2016,80,0,1
1525,RCAES,B,B72,7,B72-7,NA,24/09/2016,13/12/2016,80,1,0
